CID;Meno/Priezvisko;Priezvisko;Tituly;pohlavie;Datum narodenia;Adresa;Danovy domicil;Stĺpec2;Stĺpec3
30004551;Yunah;Navrat;;žena;17.2.1988;Stuttgart Frauenkopf ,Baden-WĂĽrttemberg, 70184;SK;0;SK
30005411;Nordin;Knaeblein;;muž;7.3.1988;MĂĽnchen ,Bayern, 80805;AT;2;AT
30006153;Lile;Rupperti;;žena;9.3.1988;Tauche Giesensdorf ,Brandenburg, 15848;DE;1;DE
30003071;Metis;Dettmar;;žena;7.5.1988;Wiesenfeld ,ThĂĽringen, 37308;AT;2;AT
30006698;Testimony;Uzuner;;muž;13.5.1988;Oldersbek ,Schleswig-Holstein, 25873;SK;0;SK
30004284;Joudy;Neuweiler;;žena;15.5.1988;Alfdorf ,Baden-WĂĽrttemberg, 73553;DE;1;DE
30001849;Phelia;RuckdĂ¤schel;;žena;21.7.1988;Lampertheim ,Hessen, 68623;SK;0;SK
30007561;Janthe;Topkaya;;žena;21.8.1988;Allmannsweiler ,Baden-WĂĽrttemberg, 88348;SK;0;SK
30005462;SĂłley;Warnecken;;žena;1.9.1988;Moordiek ,Schleswig-Holstein, 25597;SK;0;SK
30008662;Traudel;Gorski;;žena;20.9.1988;Sippersfeld ,Rheinland-Pfalz, 67729;DE;1;DE
30006562;Nouran;KĂĽnster;;žena;26.9.1988;Diemelstadt ,Hessen, 34474;DE;1;DE
30003231;Fridoline;Enull;;žena;2.10.1988;Klosterkumbd ,Rheinland-Pfalz, 55469;DE;1;DE
30007413;Naim;Sebesta;;muž;24.10.1988;Plattling ,Bayern, 94447;SK;0;SK
30000004;Róbert;Tester;JUDr.;muž;25.10.1988;Bratislava ,Bratislavský, 32441;AT;2;AT
30006661;Anis;Berns;;muž;26.10.1988;Pfullingen ,Baden-WĂĽrttemberg, 72793;SK;0;SK
30003978;Hany;WeidemĂĽller;;žena;29.10.1988;Meerbeck Volksdorf ,Niedersachsen, 31715;DE;1;DE
30005032;Semina;Echsel;;žena;2.12.1988;KrĂĽn ,Bayern, 82494;DE;1;DE
30004504;Jiang;Eckhardt;;muž;9.12.1988;Zinndorf ,Brandenburg, 15345;SK;0;SK
30006447;ZerĹźin;Miehlnickel;;žena;22.12.1988;Hamburg ,Hamburg, 22175;DE;1;DE
30004186;Jully;Agsten;;žena;28.12.1988;Halle ,Niedersachsen, 49843;DE;1;DE
30000682;Lemone;Stumpler;;žena;6.1.1989;Eilsdorf ,Sachsen-Anhalt, 38838;SK;0;SK
30007879;SÄ±rac;Lytvynov;;muž;8.1.1989;Bad Lippspringe ,Nordrhein-Westfalen, 33175;SK;0;SK
30004862;Louisa;Guggemoos;;muž;9.1.1989;Hildburghausen ,ThĂĽringen, 98646;SK;0;SK
30005975;Eszra;Gump;;muž;11.1.1989;Wiesau ,Bayern, 95676;SK;0;SK
30007671;Ala;Borcharding;;žena;5.3.1989;Friedeburg Marx ,Niedersachsen, 26446;SK;0;SK
30001077;London;Droegemeyer;;žena;8.3.1989;Engstingen ,Baden-WĂĽrttemberg, 72829;AT;2;AT
30007180;Hanife;CloĂź;;žena;10.3.1989;Kaiserslautern ,Rheinland-Pfalz, 67653;DE;1;DE
30000599;Alwin;GĂ¶kkurt;;muž;17.3.1989;Pressig ,Bayern, 96332;SK;0;SK
30005549;Maris;Arnts;;žena;5.4.1989;Oderaue Altreetz ,Brandenburg, 16259;SK;0;SK
30002125;Nusayer;Winkelmeyr;;muž;28.4.1989;Bellheim ,Rheinland-Pfalz, 76756;DE;1;DE
30003289;Demi;Jakubasch;;žena;1.5.1989;Hohenthann ,Bayern, 84098;DE;1;DE
30004270;Emma-Louisa;TĂĽtĂĽncĂĽ;;žena;3.5.1989;Augsburg ,Bayern, 86165;AT;2;AT
30006167;Niclaus;Bartolomae;;muž;22.5.1989;Untergruppenbach ,Baden-WĂĽrttemberg, 74199;AT;2;AT
30009643;Alin;SchneidemĂĽller;;muž;6.6.1989;BreitengĂĽĂźbach ,Bayern, 96149;SK;0;SK
30004791;Taylor-Thiago;MeiĂźgeyer;;muž;8.6.1989;Wieck ,Mecklenburg-Vorpommern, 18375;SK;0;SK
30005825;Ritasch;Grunfeld;;žena;12.6.1989;Naunhof ,Sachsen, 4683;DE;1;DE
30000184;Maianh;Roggermann;;žena;6.7.1989;Rammingen ,Bayern, 86871;AT;2;AT
30009009;Hasim;Schusters;;muž;31.8.1989;Leipzig ,Sachsen, 4277;SK;0;SK
30007844;Gjorgi;KiĂźwetter;;muž;28.9.1989;Lebus Wulkow ,Brandenburg, 15326;SK;0;SK
30006577;Item;Rasmus;;muž;29.9.1989;Ostercappeln ,Niedersachsen, 49179;DE;1;DE
30005146;Homare;Povilaitis;;žena;7.10.1989;Georgenberg ,Bayern, 92697;SK;0;SK
30004974;Manjit;Karabiyik;;žena;27.11.1989;Buch ,Rheinland-Pfalz, 56290;SK;0;SK
30008917;Rosalie-Emilia;Amendt;;žena;4.12.1989;Diedorf ,Bayern, 86420;AT;2;AT
30002573;Nathalie;Nollde;;žena;23.12.1989;GroĂźengottern ,ThĂĽringen, 99991;SK;0;SK
30005756;Temitope;Blome;;žena;14.3.1990;KĂ¶nigstein/SĂ¤chsische Schweiz ,Sachsen, 1824;SK;0;SK
30003756;Finn-Niklas;Kirchhoefner;;muž;16.3.1990;Reichenhain ,Brandenburg, 4932;AT;2;AT
30001719;Kimuko;KleuĂźner;;žena;17.3.1990;KissenbrĂĽck ,Niedersachsen, 38324;AT;2;AT
30000729;Leela;Marschall;;žena;28.4.1990;Haiterbach ,Baden-WĂĽrttemberg, 72221;DE;1;DE
30008519;Amidala;Uihlein;;žena;10.5.1990;Malk GĂ¶hren GĂ¶hren ,Mecklenburg-Vorpommern, 19294;DE;1;DE
30002619;Ottona;Neumair;;žena;14.5.1990;Wieck ,Mecklenburg-Vorpommern, 18375;AT;2;AT
30005181;Oloyedi;Burhans;;muž;4.6.1990;Ellenberg ,Sachsen-Anhalt, 29413;SK;0;SK
30000882;Linette;TĂ¶nissen;;žena;19.6.1990;Frankleben ,Sachsen-Anhalt, 6259;DE;1;DE
30002086;Eliye;Frimuth;;žena;15.7.1990;GĂ¶llheim ,Rheinland-Pfalz, 67307;DE;1;DE
30002601;Mailow;Redepennig;;muž;21.7.1990;Langenzenn ,Bayern, 90579;DE;1;DE
30009778;Abby;Vrubel;;žena;7.8.1990;Esch ,Rheinland-Pfalz, 54518;SK;0;SK
30008289;Feodor;Kleemayr;;muž;24.8.1990;Langenthal ,Rheinland-Pfalz, 55569;DE;1;DE
30005673;Polly;Krauthausen;;muž;17.9.1990;Raisting ,Bayern, 82399;AT;2;AT
30007207;Lindsey;Weylandt;;žena;10.10.1990;Liebshausen ,Rheinland-Pfalz, 55494;AT;2;AT
30005353;Taher;Havener;;muž;20.10.1990;Pantelitz ,Mecklenburg-Vorpommern, 18442;SK;0;SK
30007083;Fenia;Krauter;;žena;18.11.1990;Goslar Oker ,Niedersachsen, 38642;AT;2;AT
30001675;Aybike;Nickoll;;žena;30.11.1990;Hagen ,Nordrhein-Westfalen, 58135;DE;1;DE
30000938;Ali-Kemal;Pottschmidt;;muž;30.11.1990;Hainau ,Rheinland-Pfalz, 56357;DE;1;DE
30008368;Ankov;Pijpers;;muž;2.12.1990;Jettenbach ,Rheinland-Pfalz, 66887;SK;0;SK
30007186;Ayass;Klooss;;muž;4.12.1990;Dannenberg (Elbe) Sipnitz ,Niedersachsen, 29451;SK;0;SK
30006356;Barny;Krumfus;;muž;23.12.1990;Adorf ,Sachsen, 8626;DE;1;DE
30000177;Merrit;Hoffsess;;žena;13.1.1991;Berlin ,Berlin, 10625;DE;1;DE
30007921;Besian;Zinngraf;;muž;15.1.1991;Schwieberdingen ,Baden-WĂĽrttemberg, 71701;DE;1;DE
30007040;Truong;WeyersmĂĽller;;muž;25.1.1991;Schipkau Meuro ,Brandenburg, 1998;AT;2;AT
30000169;Selja;Westheide;;žena;27.1.1991;Forchheim ,Baden-WĂĽrttemberg, 79362;DE;1;DE
30007815;Taymallah;HĂ¤mmerlin;;muž;18.2.1991;SchĂĽlp bei Nortorf ,Schleswig-Holstein, 24589;AT;2;AT
30005157;Sydney;Woelfer;;žena;23.2.1991;Stuttgart DĂĽrrlewang ,Baden-WĂĽrttemberg, 70565;DE;1;DE
30007799;Mahdye;Schmiedbauer;;žena;4.3.1991;Ramin ,Mecklenburg-Vorpommern, 17321;DE;1;DE
30001873;Darvin;Gasthaus;;muž;27.3.1991;Burghaun ,Hessen, 36151;SK;0;SK
30001811;Nakija;SpĂ¤ther;;žena;5.4.1991;Nittenau ,Bayern, 93149;SK;0;SK
30007562;Mehmedhan;Baskaya;;muž;11.4.1991;Bismark (Altmark) ,Sachsen-Anhalt, 39629;AT;2;AT
30003374;Yakamoz;Majerus;;muž;11.4.1991;Niederneisen ,Rheinland-Pfalz, 65629;AT;2;AT
30001223;Nissrin;Kowala;;žena;19.4.1991;Dietzenrode-Vatterode ,ThĂĽringen, 37318;DE;1;DE
30004987;Massimo;Moroz;;muž;23.4.1991;Harpstedt ,Niedersachsen, 27243;SK;0;SK
30000058;Thanh;Bozkus;;muž;23.4.1991;Herrenberg ,Baden-WĂĽrttemberg, 71083;AT;2;AT
30002976;Wesam;Krebsbach;;muž;8.5.1991;Ohlweiler ,Rheinland-Pfalz, 55469;SK;0;SK
30001633;Finias;Weirauch;;muž;11.5.1991;MĂ¶nchweiler ,Baden-WĂĽrttemberg, 78087;SK;0;SK
30006591;Rubald;Schurer;;muž;20.5.1991;JĂ¤mlitz-Klein DĂĽben ,Brandenburg, 3130;SK;0;SK
30004992;Brigtitte;Siemat;;žena;28.7.1991;Waldachtal ,Baden-WĂĽrttemberg, 72178;DE;1;DE
30003050;Izaan;Jandeck;;žena;4.8.1991;Hoyershausen ,Niedersachsen, 31093;SK;0;SK
30000815;Lambert;PreiĂźl;;muž;23.8.1991;Rantzau ,Schleswig-Holstein, 24329;SK;0;SK
30003518;Eyyub;Petrjuk;;muž;8.9.1991;Finkenbach-Gersweiler ,Rheinland-Pfalz, 67822;AT;2;AT
30006284;Anisha;Dasche;;žena;17.9.1991;Deuna ,ThĂĽringen, 37355;AT;2;AT
30003498;Mera;Tomuseit;;žena;8.10.1991;Klosterkumbd ,Rheinland-Pfalz, 55469;AT;2;AT
30007367;Maximiliana;Christahl;;žena;21.10.1991;Gelnhausen ,Hessen, 63571;AT;2;AT
30003949;Tilmann;Nebauer;;muž;14.11.1991;Hannover ,Niedersachsen, 30625;SK;0;SK
30003209;GĂĽlbahar;Lembrechts;;žena;20.11.1991;Hoyerswerda ,Sachsen, 2977;DE;1;DE
30003092;Raspeet;Eichmueller;;muž;22.11.1991;Lisberg ,Bayern, 96170;DE;1;DE
30005298;Zuhra;Weishaupl;;žena;22.1.1992;Petershagen-Eggersdorf ,Brandenburg, 15345;DE;1;DE
30006097;Marieanna;Gerbot;;žena;14.2.1992;Todtenweis ,Bayern, 86447;AT;2;AT
30002202;Jahnella;Bluhm;;žena;17.2.1992;Gartow Falkenmoor ,Niedersachsen, 29471;AT;2;AT
30006855;Hamdi;Wernli;;muž;27.2.1992;Zehna ,Mecklenburg-Vorpommern, 18276;AT;2;AT
30000736;Jaidev;Sendogan;;muž;12.3.1992;Giersleben ,Sachsen-Anhalt, 6449;DE;1;DE
30006275;Darja;Nickels;;žena;16.3.1992;Vietmannsdorf ,Brandenburg, 17268;DE;1;DE
30004688;Andy;Gutkaes;;muž;16.4.1992;Hoffeld ,Schleswig-Holstein, 24582;DE;1;DE
30007924;Oskar-Kornelius;Endrolath;;muž;22.4.1992;Niedermurach ,Bayern, 92545;SK;0;SK
30004722;Svea;Weirauch;;žena;9.5.1992;Hessen ,Sachsen-Anhalt, 38835;SK;0;SK
30009111;Klaus;Johannesen;;muž;30.5.1992;Lieth ,Schleswig-Holstein, 25770;SK;0;SK
30007985;Devid;Heinerici;;muž;10.6.1992;Wenze ,Sachsen-Anhalt, 38486;AT;2;AT
30009080;Kane;Osolina;;muž;14.6.1992;Almersbach ,Rheinland-Pfalz, 57610;AT;2;AT
30004094;Cosma;Fitzel;;muž;16.6.1992;GroĂźpaschleben ,Sachsen-Anhalt, 6369;DE;1;DE
30009255;Pamela;Euskirchen;;žena;20.6.1992;Balderschwang ,Bayern, 87538;SK;0;SK
30004231;Popova;Roebers;;žena;24.6.1992;Lonnig ,Rheinland-Pfalz, 56295;DE;1;DE
30002324;Skrollan;Schmidkonz;;žena;16.7.1992;Lohne (Oldenburg) ,Niedersachsen, 49393;AT;2;AT
30005665;Evelyne;Gontram;;žena;17.7.1992;Rickert ,Schleswig-Holstein, 24782;SK;0;SK
30006475;Eduard;Sackczewski;;žena;18.7.1992;GroĂźkrotzenburg ,Hessen, 63538;SK;0;SK
30001435;Cheyenne-Evilina;Krohmer;;žena;26.7.1992;Wasenbach ,Rheinland-Pfalz, 56370;DE;1;DE
30008437;Kenvin;Rolwing;;muž;27.7.1992;Wirschweiler ,Rheinland-Pfalz, 55758;AT;2;AT
30009499;Cian;Grimmich;;muž;16.9.1992;OberĂ¶fflingen ,Rheinland-Pfalz, 54533;AT;2;AT
30005587;Maelle;Meyers;;žena;12.10.1992;Gersdorf ,Sachsen, 9355;DE;1;DE
30006814;Recheal;Mispel;;žena;21.12.1992;Kneese ,Mecklenburg-Vorpommern, 19205;SK;0;SK
30006806;Yella;Erret;;žena;22.12.1992;Esperstedt ,ThĂĽringen, 6567;AT;2;AT
30007626;Zakaria;Schmalfuss;;muž;24.12.1992;Hamburg Barmbek-Nord ,Hamburg, 22297;AT;2;AT
30009966;Basel;HanĂźe;;muž;4.1.1993;Zabelsdorf ,Brandenburg, 16775;DE;1;DE
30008030;Chong-hyon;Korolczuk;;muž;8.1.1993;Berlin ,Berlin, 13129;DE;1;DE
30009630;Pirina;Scheefer;;žena;9.1.1993;Bristow ,Mecklenburg-Vorpommern, 17166;SK;0;SK
30007770;Maximiliam;Piepenschneider;;muž;28.1.1993;Apelern Kleinhegesdorf ,Niedersachsen, 31552;SK;0;SK
30000103;VĂ˘n;Meiermann;;žena;28.1.1993;Wannefeld ,Sachsen-Anhalt, 39638;DE;1;DE
30005192;Saphira;WiesemĂ¶ller;;žena;18.2.1993;SĂ¶mmerda ,ThĂĽringen, 99610;AT;2;AT
30002804;Julia-Sophie;Butwilowski;;žena;4.3.1993;Bruttig-Fankel ,Rheinland-Pfalz, 56814;DE;1;DE
30003007;Monzer;Koerner;;muž;15.4.1993;Langweid am Lech ,Bayern, 86462;AT;2;AT
30005206;Charo;Haeberer;;muž;17.4.1993;Wolframs-Eschenbach ,Bayern, 91639;AT;2;AT
30001756;Adham;BartolomĂ¤i;;muž;25.5.1993;Salzgitter Watenstedt ,Niedersachsen, 38239;DE;1;DE
30008249;Jovan;Wybraniec;;muž;10.6.1993;Berlin ,Berlin, 10717;SK;0;SK
30002376;Yonatan;Gromann;;muž;16.6.1993;Berlin ,Berlin, 13129;AT;2;AT
30009435;Valeriyovych;SĂ¶nmezer;;muž;18.6.1993;Friedrichshafen ,Baden-WĂĽrttemberg, 88045;DE;1;DE
30007555;Faizan;Baltasar;;muž;4.7.1993;RĂĽlzheim ,Rheinland-Pfalz, 76761;SK;0;SK
30002572;Naz;Sagenschnier;;žena;24.7.1993;Klingenthal/Sachsen ,Sachsen, 8248;AT;2;AT
30008458;Jouad;Braidt;;muž;31.7.1993;Guxhagen ,Hessen, 34302;SK;0;SK
30003789;Reef;GrĂĽnebohm;;muž;8.8.1993;Tennenbronn ,Baden-WĂĽrttemberg, 78144;SK;0;SK
30001920;Eris;Lemb;;muž;20.8.1993;Tornow ,Brandenburg, 16775;SK;0;SK
30009910;Iven-Thor;Schikorra;;muž;30.8.1993;Berlin ,Berlin, 13357;AT;2;AT
30001860;Gena;Folkertsma;;žena;5.9.1993;Fensterbach ,Bayern, 92269;SK;0;SK
30004172;Philomeno;Tiezel;;muž;9.9.1993;SchmĂ¶lln-Putzkau ,Sachsen, 1877;SK;0;SK
30003138;Selyne;Jonathal;;žena;11.9.1993;Laatzen ,Niedersachsen, 30880;DE;1;DE
30004149;Maikel;Hiersemann;;muž;13.9.1993;Oederan ,Sachsen, 9569;SK;0;SK
30007719;Nanata;Gericke;;žena;18.9.1993;Dernbach (Westerwald) ,Rheinland-Pfalz, 56428;AT;2;AT
30007558;Jannes;Lutzmann;;muž;3.10.1993;Gieseritz ,Sachsen-Anhalt, 29413;SK;0;SK
30006590;Adib;Meyerdrees;;muž;10.11.1993;Freising ,Bayern, 85356;DE;1;DE
30007784;Rumenova;RĂĽckdeschel;;žena;12.11.1993;EbergĂ¶tzen ,Niedersachsen, 37136;AT;2;AT
30004300;Massogbe;Schebestik;;žena;11.12.1993;Hitzacker Grabau ,Niedersachsen, 29456;SK;0;SK
30006729;Miroslawa;Nowikoff;;žena;16.12.1993;GrĂ¶mitz ,Schleswig-Holstein, 23743;SK;0;SK
30002584;Kleopatra;Sepold;;žena;19.12.1993;Gosheim ,Baden-WĂĽrttemberg, 78559;AT;2;AT
30002916;Sohail;Eryener;;muž;23.12.1993;Pleinfeld ,Bayern, 91785;DE;1;DE
30004544;Enok;RĂĽcker;;muž;25.12.1993;Wittstock/Dosse Gadow ,Brandenburg, 16909;DE;1;DE
30009737;Magomet-Bashirovna;Zeipert;;žena;26.3.1994;Kloschwitz ,Sachsen-Anhalt, 6198;DE;1;DE
30005750;Giulia-Emelia;BĂ¶ckenkemper;;žena;5.4.1994;BĂĽttstedt ,ThĂĽringen, 37359;AT;2;AT
30004553;Argyll;Doepner;;muž;25.4.1994;Lindow (Mark) SchĂ¶nberg (Mark) ,Brandenburg, 16835;SK;0;SK
30004873;Emillia;Barut;;žena;26.4.1994;Leienkaul ,Rheinland-Pfalz, 56759;SK;0;SK
30000694;Atika;Nebauer;;žena;26.4.1994;Aalen ,Baden-WĂĽrttemberg, 73433;DE;1;DE
30009679;Leith;Averdieck;;muž;12.5.1994;BrĂĽheim ,ThĂĽringen, 99869;DE;1;DE
30000528;Shayma;Kayaci;;žena;14.6.1994;Arrach ,Bayern, 93474;AT;2;AT
30002482;Max-Henry;Dedering;;muž;27.6.1994;Henau ,Rheinland-Pfalz, 55490;SK;0;SK
30006252;Makayla;StĂ¶rckel;;žena;28.6.1994;Uehlfeld ,Bayern, 91486;SK;0;SK
30006090;Luis-Nikolai;Hofschulte;;muž;29.6.1994;PlĂĽschow ,Mecklenburg-Vorpommern, 23936;AT;2;AT
30009032;Yasmeen;PreuĂźig;;žena;1.7.1994;BĂĽcken ,Niedersachsen, 27333;DE;1;DE
30008958;Demian;Handschuhmacher;;muž;4.7.1994;EinĂ¶llen ,Rheinland-Pfalz, 67753;DE;1;DE
30001445;Beria;Austin;;žena;22.7.1994;Hungen ,Hessen, 35410;SK;0;SK
30004218;Igorevic;Cluhs;;muž;30.8.1994;Mauerstetten ,Bayern, 87665;DE;1;DE
30009844;Remy;Berenbrinker;;muž;19.9.1994;Duisburg ,Nordrhein-Westfalen, 47166;SK;0;SK
30007849;Defne;Zinsmeier;;žena;21.9.1994;Marburg ,Hessen, 35037;AT;2;AT
30003876;Alexandrova;GĂ¶ttlein;;žena;23.9.1994;Hagen ,Nordrhein-Westfalen, 58099;AT;2;AT
30004768;Nelli;Brinkschneider;;muž;26.9.1994;Guderhandviertel ,Niedersachsen, 21720;DE;1;DE
30006574;Jolene;Borgardts;;žena;22.10.1994;Ahnsbeck ,Niedersachsen, 29353;SK;0;SK
30002489;Takeo;Helmedag;;muž;22.10.1994;Bretzenheim ,Rheinland-Pfalz, 55559;AT;2;AT
30000876;Agamya;Stoecks;;žena;21.11.1994;Stadthagen ,Niedersachsen, 31655;SK;0;SK
30000063;Samid;Lehnardt;;muž;2.12.1994;Maroldsweisach ,Bayern, 96126;SK;0;SK
30006596;Egon;Buhrmester;;muž;28.12.1994;Clenze Gohlefanz ,Niedersachsen, 29459;AT;2;AT
30002383;Bartu;Guntram;;muž;21.2.1995;RĂ¶thenbach (AllgĂ¤u) ,Bayern, 88167;SK;0;SK
30006053;Johannah;Schicker;;žena;12.3.1995;Warsow ,Brandenburg, 14662;DE;1;DE
30009334;Yosef;Uschkoreit;;muž;23.3.1995;Hamburg Eilbek ,Hamburg, 22089;AT;2;AT
30005236;Eniko;Ahrnsen;;muž;26.3.1995;Kritzow ,Mecklenburg-Vorpommern, 19386;AT;2;AT
30002575;Ryan-Julien;Kubik;;muž;16.5.1995;Joachimsthal ,Brandenburg, 16247;DE;1;DE
30001960;Pascale;Buschkotter;;žena;8.6.1995;Langhagen ,Mecklenburg-Vorpommern, 18279;SK;0;SK
30003161;Gordana;Seifart;;žena;13.6.1995;Wimmelburg ,Sachsen-Anhalt, 6313;AT;2;AT
30004252;Analuna;Schneeweiss;;žena;8.7.1995;Lieskau ,Sachsen-Anhalt, 6120;AT;2;AT
30002606;Nikkita;Heintzmann;;žena;18.7.1995;Stralendorf ,Mecklenburg-Vorpommern, 19372;AT;2;AT
30004482;Louis-Levi;Mickoleit;;muž;1.8.1995;WĂ¶rth am Main ,Bayern, 63939;DE;1;DE
30003714;Marnie;Grunder;;žena;22.8.1995;Wallgau ,Bayern, 82499;DE;1;DE
30006304;Sannu;NĂ¶ltker;;žena;12.9.1995;Hamburg Hausbruch ,Hamburg, 21075;DE;1;DE
30000855;Helat;JohĂ¤nntgen;;muž;1.10.1995;Wilmersdorf ,Brandenburg, 16928;AT;2;AT
30004711;Labros;ThomĂ©;;muž;4.10.1995;Hedwigenkoog ,Schleswig-Holstein, 25761;DE;1;DE
30001609;Charline;Hilgerth;;žena;19.12.1995;Unterschwaningen ,Bayern, 91743;AT;2;AT
30001899;Suastha;van der Meulen;;žena;22.12.1995;Norden ,Niedersachsen, 26506;DE;1;DE
30006379;Oriola;Koesters;;muž;8.1.1996;Elsnig ,Sachsen, 4880;AT;2;AT
30007632;Emylie;Leisengang;;žena;25.1.1996;Kefferhausen ,ThĂĽringen, 37351;SK;0;SK
30008832;Ylenia;Yesiltepe;;žena;2.2.1996;Remda-Teichel ,ThĂĽringen, 7407;SK;0;SK
30004012;Abanob;Szpak;;muž;27.2.1996;Friedland Weichensdorf ,Brandenburg, 15848;AT;2;AT
30008157;Alois;Wrubbel;;muž;18.4.1996;Fintel ,Niedersachsen, 27389;AT;2;AT
30007807;Svaerke;Raclaf;;žena;26.4.1996;Reichenbach ,Rheinland-Pfalz, 55776;SK;0;SK
30006852;Kou;Seltenreich;;muž;26.4.1996;Libbesdorf ,Sachsen-Anhalt, 6386;DE;1;DE
30000231;DuĹˇana;Thielemeier;;žena;28.4.1996;KrummhĂ¶rn Pewsum ,Niedersachsen, 26736;SK;0;SK
30003154;Mirsada;Theyssen;;žena;9.5.1996;Bestensee ,Brandenburg, 15741;AT;2;AT
30003447;Redon;von Xylander;;muž;22.5.1996;Dietrichsdorf ,Sachsen-Anhalt, 6888;AT;2;AT
30005552;Janna;Krieg;;žena;30.6.1996;Oberbrombach ,Rheinland-Pfalz, 55767;SK;0;SK
30006007;Aelia;Esskuche;;žena;2.7.1996;Kranenburg ,Nordrhein-Westfalen, 47559;AT;2;AT
30008608;Alisha-Leonie;Mikulasek;;žena;14.7.1996;Berge ,Brandenburg, 14641;DE;1;DE
30001480;Isaac-NaĂ«l;Stockmeister;;muž;15.7.1996;NĂĽrnberg ,Bayern, 90443;AT;2;AT
30007976;Elodie;Kaschmirschak;;žena;25.9.1996;Ăśbersee ,Bayern, 83236;SK;0;SK
30009412;Soleymaan;Okyay;;muž;10.10.1996;Hamburg Hammerbrook ,Hamburg, 30097;DE;1;DE
30000581;Sudais;Segmihler;;muž;19.10.1996;Bahrenhof ,Schleswig-Holstein, 23845;AT;2;AT
30001323;Ă‡ayan;BartlmĂ¤;;muž;22.1.1997;AltdĂ¶bern ,Brandenburg, 3229;SK;0;SK
30005454;Sumaya;Janson;;žena;4.2.1997;Schleesen ,Sachsen-Anhalt, 6785;AT;2;AT
30004025;Jip;GĂĽndert;;muž;6.3.1997;MĂĽlheim an der Ruhr ,Nordrhein-Westfalen, 45472;DE;1;DE
30001433;muže;Balsen;;žena;22.3.1997;KrummhĂ¶rn Loquard ,Niedersachsen, 26736;DE;1;DE
30008919;Akira;Andrae;;žena;23.3.1997;Fischbach bei Dahn ,Rheinland-Pfalz, 66996;AT;2;AT
30009370;Sakarias;Ruiu;;muž;10.4.1997;Essel ,Niedersachsen, 29690;SK;0;SK
30000793;Jolanthe;Mikolassek;;žena;17.4.1997;Hamburg ,Hamburg, 22397;AT;2;AT
30006653;AntonĂ­n;Vaclavova;;muž;4.5.1997;Metebach ,ThĂĽringen, 99880;AT;2;AT
30002098;Stankov;Oettel;;muž;11.5.1997;Walschleben ,ThĂĽringen, 99189;AT;2;AT
30009258;Fiodor;Viez;;muž;17.5.1997;Altbrandsleben ,Sachsen-Anhalt, 39387;AT;2;AT
30009045;Telmo;TrĂĽpschuch;;muž;23.6.1997;Elsenfeld ,Bayern, 63820;SK;0;SK
30007740;Maddoc;Waldheyer;;muž;3.7.1997;Hamburg Eppendorf ,Hamburg, 20251;SK;0;SK
30002479;SertaĂ§;Mosbrugger;;muž;13.7.1997;Balge ,Niedersachsen, 31609;DE;1;DE
30001986;Mussab;Rubbers;;muž;29.7.1997;Elstra ,Sachsen, 1920;AT;2;AT
30001196;Tiona;KlĂ¶Ăźer;;žena;4.8.1997;Rodden ,Sachsen-Anhalt, 6231;SK;0;SK
30000804;Hamit;Hirtmann;;muž;13.8.1997;OldenhĂĽtten ,Schleswig-Holstein, 24793;AT;2;AT
30007962;Thunyarut;de Fries;;žena;23.8.1997;Leutersdorf ,Sachsen, 2794;AT;2;AT
30003064;MaĂŻ;Nebert;;žena;17.9.1997;Burgschwalbach ,Rheinland-Pfalz, 65558;SK;0;SK
30007153;Jara;Cygan;;žena;21.9.1997;Borrentin ,Mecklenburg-Vorpommern, 17111;DE;1;DE
30007887;Luisito;Kurpieweit;;muž;18.10.1997;KrummhĂ¶rn Uttum ,Niedersachsen, 26736;AT;2;AT
30006402;Matthea;Grabenmeier;;žena;21.10.1997;Neusitz ,Bayern, 91616;SK;0;SK
30004839;Raylee;Clos;;muž;22.10.1997;Aspenstedt ,Sachsen-Anhalt, 38822;AT;2;AT
30005420;Ronahy;Tietzer;;žena;22.11.1997;Berg ,Bayern, 95180;AT;2;AT
30000851;Lia-Sophie;Pfenningwerth;;žena;7.12.1997;GroĂź Leuthen ,Brandenburg, 15913;AT;2;AT
30006384;Leon-Markus;Kowohl;;muž;11.3.1998;Stuttgart Hohenheim ,Baden-WĂĽrttemberg, 70599;DE;1;DE
30004691;Marley;Goebell;;žena;13.3.1998;Gollin ,Brandenburg, 17268;SK;0;SK
30009050;Bernadette;WeissgĂ¤rber;;žena;26.3.1998;Stadthagen Stadthagen ,Niedersachsen, 31655;SK;0;SK
30000244;William;Eisenhut;;muž;26.3.1998;WillstĂ¤tt ,Baden-WĂĽrttemberg, 77731;DE;1;DE
30004150;Joonyi;Przybilowski;;žena;1.5.1998;Heeslingen ,Niedersachsen, 27404;DE;1;DE
30006223;Artemis;Vierhaus;;muž;5.5.1998;Mechow ,Schleswig-Holstein, 23909;SK;0;SK
30003272;Tamika;Kothen;;žena;15.5.1998;Wesseln ,Schleswig-Holstein, 25746;SK;0;SK
30008039;Ilon;Monheim;;žena;18.6.1998;TheiĂźen ,Sachsen-Anhalt, 6727;DE;1;DE
30001846;Vitoria;von Winterfeld;;žena;23.6.1998;Sande ,Niedersachsen, 26452;AT;2;AT
30001381;Ranuna;Sartory;;žena;8.7.1998;Dannenberg (Elbe) LiepehĂ¶fen ,Niedersachsen, 29451;AT;2;AT
