CID;Meno/Priezvisko;Priezvisko;Tituly pred;Pohlavie;Datum narodenia;PSČ;Mesto;Kraj;Danovy domicil2
60001355;Waswa;Niebuhr;;muž;16.04.1923;34289;Zierenberg;Hessen;DE
60009174;MoisĂ©s;Gruenler;;muž;16.04.1950;91486;Uehlfeld;Bayern;DE
60001326;Yacine-Klaus;Krafft;;muž;16.04.1954;1683;Nossen;Sachsen;DE
60007652;Luqmanulhakim;Mikolayczyk;;muž;16.04.1959;15345;Zinndorf;Brandenburg;DE
60005877;Genevieve;Mohrkamm;;žena;16.04.1959;27251;Scholen;Niedersachsen;DE
60006832;Maeveen;Langmeier;;žena;16.04.2006;56291;Lingerhahn;Rheinland-Pfalz;DE
60004236;Mia-Mathilda;FrĂ¤nkel;;žena;16.04.1922;15328;Zechin Friedrichsaue;Brandenburg;DE
60004788;Wenyue;SchĂ¤per;;muž;16.04.1927;88316;Isny im AllgĂ¤u;Baden-WĂĽrttemberg;DE
60000066;Jabir;Paezoldt;;muž;16.04.1947;53518;Wimbach;Rheinland-Pfalz;DE
60001653;Aaiyscha;Ă–verdieck;;žena;16.04.1951;66687;Wadern;Saarland;DE
60002464;Ullrich;Hubener;;muž;16.04.1979;69120;Heidelberg;Baden-WĂĽrttemberg;DE
60001959;Zhao;SchrĂ¶ers;;žena;16.04.1981;89607;Emerkingen;Baden-WĂĽrttemberg;DE
60006983;Jannes-Adrian;TĂ¶nniĂźen;;muž;16.04.1982;56651;NiederdĂĽrenbach;Rheinland-Pfalz;DE
60004666;Yorik;StrĂ¶hle;;muž;16.04.1996;83483;Bischofswiesen;Bayern;DE
60007144;Alyenna;Oppel;;žena;16.04.1962;29482;KĂĽsten Tolstefanz;Niedersachsen;DE
60009735;Mandipntume;Ayer;;žena;16.04.1978;56355;Bettendorf;Rheinland-Pfalz;DE
60000723;Cengizhan;Hummler;;muž;16.04.1991;3249;Zeckerin;Brandenburg;DE
60007571;Clarissa;Klessing;;žena;16.04.2009;19273;Neuhaus;Niedersachsen;DE
60003176;Samih;Roggenbrodt;;muž;16.05.1921;59439;Holzwickede;Nordrhein-Westfalen;DE
60007090;Joonyi;PĂ¶hm;;žena;16.05.1954;76835;Hainfeld;Rheinland-Pfalz;DE
60002231;Jeannina;Karstens;;žena;16.05.1957;16909;Wittstock/Dosse Dranse;Brandenburg;DE
60007173;Felia;Hanhsen;;žena;16.05.1958;38116;Braunschweig;Niedersachsen;DE
60003226;Nikolaj;Balschunn;;muž;16.05.1960;30982;Pattensen;Niedersachsen;DE
60006969;Florentin;Mackowski;;muž;16.05.1962;31655;Stadthagen Reinsen-Remeringhausen;Niedersachsen;DE
60003464;Wankiko;Taskesen;;žena;16.05.1983;6268;WeiĂźenschirmbach;Sachsen-Anhalt;DE
60001529;Jesco;KrĂ¤utter;;muž;16.05.2001;44581;Castrop-Rauxel;Nordrhein-Westfalen;DE
60006445;Elya;Dieterle;;žena;16.05.1923;99834;LauchrĂ¶den;ThĂĽringen;DE
60007553;Luca-Emilio;Kreittmayer;;muž;16.05.1925;24241;SĂ¶ren;Schleswig-Holstein;DE
60003107;Evangeline;Ulmann;;žena;16.05.1925;73329;Kuchen;Baden-WĂĽrttemberg;DE
60002686;Jonas;PekgĂ¶z;;muž;16.05.1935;66130;SaarbrĂĽcken;Saarland;DE
60002347;Olufemi;Fleischfresser;;muž;16.05.1962;97711;Thundorf in Unterfranken;Bayern;DE
60000365;Mulanda;Kreittmayr;;muž;16.05.1996;16278;Mark Landin;Brandenburg;DE
60007699;ZsĂłfia;Herbrechtsmeyer;;žena;16.05.1934;98553;Schleusingen;ThĂĽringen;DE
60003574;Saim;Jannssen;;muž;16.05.1939;56355;Hunzel;Rheinland-Pfalz;DE
60007092;Kamau;Hoefel;;muž;16.05.1986;39387;Oschersleben;Sachsen-Anhalt;DE
60001110;Zelina;Neyman;;žena;16.05.1990;16259;Neuenhagen;Brandenburg;DE
60007827;Clotilde;Siedelmann;;žena;16.05.2006;54619;Eschfeld;Rheinland-Pfalz;DE
60008675;Ferran;Worobej;;muž;16.05.2009;99195;Markvippach;ThĂĽringen;DE
60008640;Zacchary-Nathan;Erlach;;muž;16.05.1929;19071;Grambow;Mecklenburg-Vorpommern;DE
60005887;Aser;Hertle;;muž;16.05.1940;39606;Erxleben;Sachsen-Anhalt;DE
60003134;Maged;Karenbauer;;muž;16.05.1952;44628;Herne;Nordrhein-Westfalen;DE
60008311;Michal;Grebner;;muž;16.05.1960;84384;Wittibreut;Bayern;DE
60004473;HiĂŞĆ°;Karstett;;muž;16.05.1984;89192;Rammingen;Baden-WĂĽrttemberg;DE
60007693;Akira;Thoennissen;;muž;16.05.1995;12587;Berlin;Berlin;DE
60009283;Zachary;Gettkandt;;muž;16.05.2008;53426;Schalkenbach;Rheinland-Pfalz;DE
60003218;Tico;Stumpfs;;muž;16.05.1921;1609;Nauwalde;Sachsen;DE
60002829;BeyazÄ±t;Hartings;;muž;16.05.1932;39387;Altbrandsleben;Sachsen-Anhalt;DE
60000384;Scipio;Josenhans;;muž;16.05.1950;73732;Esslingen am Neckar;Baden-WĂĽrttemberg;DE
60008612;Marie-Luise;GrĂĽnwald;;žena;16.05.1953;26901;Lorup;Niedersachsen;DE
60006023;Rozsa;Pohlchristoph;;žena;16.05.1962;7580;Ronneburg;ThĂĽringen;DE
60006398;Valentynivna;Hanzelmann;;žena;16.05.1970;26316;Varel Seghorn;Niedersachsen;DE
60000820;Dilem;Stromeier;;žena;16.05.1970;73485;Unterschneidheim;Baden-WĂĽrttemberg;DE
60005738;ThaĂŻs;SteegmĂĽller;;žena;16.05.1934;6198;Fienstedt;Sachsen-Anhalt;DE
60009409;Sylwia;Balczuweit;;žena;16.05.1961;6780;SpĂ¶ren;Sachsen-Anhalt;DE
60001003;Pitt;Beylschmidt;;muž;16.05.1975;29465;Schnega Loitze;Niedersachsen;DE
60002973;GĂˇbor;Petermichel;;muž;16.05.1998;16909;Wittstock/Dosse GroĂź HaĂźlow;Brandenburg;DE
60006847;Kinaya;Vox;;žena;16.05.1923;99428;Ottstedt am Berge;ThĂĽringen;DE
60007369;Istvan;Siekhans;;muž;16.05.1967;91598;Colmberg;Bayern;DE
60001148;Kazuki;Janczek;;muž;16.05.1969;67169;Kallstadt;Rheinland-Pfalz;DE
60001590;Marie-Nicole;Sator;;žena;16.05.1922;83684;Tegernsee;Bayern;DE
60009703;Kala;Goez;;žena;16.05.1930;49497;Mettingen;Nordrhein-Westfalen;DE
60003295;Sedra;Sohnius;;žena;16.05.1937;83677;Reichersbeuern;Bayern;DE
60005256;Blanka;Schymitschek;;žena;16.05.1943;14641;GroĂź Behnitz;Brandenburg;DE
60009479;Roux;Uguz;;žena;16.05.1971;24989;Dollerup;Schleswig-Holstein;DE
60005555;Takoia;Seydel;;žena;16.05.1980;6333;BrĂ¤unrode;Sachsen-Anhalt;DE
60001717;Willow;Kolodzijeski;;žena;16.05.1986;31634;Steimbke Steimbke;Niedersachsen;DE
60008506;Giulia;Altknecht;;žena;16.05.1990;98744;OberweiĂźbach;ThĂĽringen;DE
60003490;Maja-Maria;Meretick;;žena;16.05.1921;49843;Getelo;Niedersachsen;DE
60000412;Ajman;BrĂ¤ndlin;;muž;16.05.1926;21073;Hamburg;Hamburg;DE
60004161;Schayma;Doeppengiesser;;žena;16.05.1940;15537;GrĂĽnheide (Mark) Kagel;Brandenburg;DE
60007185;Dumitriza;GreidenweiĂź;;žena;16.05.1957;21709;Himmelpforten;Niedersachsen;DE
60009039;Alice;Niedergesaess;;muž;16.05.1959;98617;Utendorf;ThĂĽringen;DE
60005677;FinuČ›u;Sznayder;;muž;16.05.1960;85250;AltomĂĽnster;Bayern;DE
60002490;Amily;KĂ¶hne;;žena;16.05.2002;99438;Troistedt;ThĂĽringen;DE
60000629;Abdulhaleem;NeubĂ¶ck;;muž;16.05.2005;16866;Kyritz Drewen;Brandenburg;DE
60000825;Mehmetovna;Kaczmarek;;žena;16.05.1955;6295;Lutherstadt Eisleben;Sachsen-Anhalt;DE
60001042;Frempomaa;Jourdant;;žena;16.05.1963;53489;Sinzig;Rheinland-Pfalz;DE
60001219;Mexis;Heinericy;;žena;17.01.1948;38489;Nettgau;Sachsen-Anhalt;DE
60001201;Kupor;Weinbauer;;žena;17.01.1948;86701;Rohrenfels;Bayern;DE
60003228;Pailin;Osterbart;;žena;17.01.1985;85122;Hitzhofen;Bayern;DE
60000111;Bao-Gia;Stengelin;;muž;17.01.1995;23777;Heringsdorf;Schleswig-Holstein;DE
60001926;Kleo;Tastan;;žena;17.01.2006;54636;HĂĽttingen an der Kyll;Rheinland-Pfalz;DE
60008715;Dariush;Urbani;;muž;17.01.1953;66894;KrĂ¤henberg;Rheinland-Pfalz;DE
60009008;Jirina;Kretzschmer;;žena;17.01.1954;15898;Neuzelle MĂ¶biskruge;Brandenburg;DE
60007928;Viá»‡t;Scharp;;žena;17.01.1954;67808;WĂĽrzweiler;Rheinland-Pfalz;DE
60008826;Nera;Goto;;žena;17.01.1957;40217;DĂĽsseldorf;Nordrhein-Westfalen;DE
60000744;Lafei;Rossteuscher;;žena;17.01.1960;2794;Leutersdorf;Sachsen;DE
60009137;Violeta;Wodarczyk;;žena;17.01.1977;39291;Tryppehna;Sachsen-Anhalt;DE
60006199;Obiajulum;Eckart;;muž;17.01.1998;3096;Briesen;Brandenburg;DE
60005897;Namu;Rudolff;;muž;17.01.2008;21079;Hamburg Heimfeld;Hamburg;DE
60002371;JerĹŤme;FeldmĂĽller;;muž;17.01.1922;6246;Knapendorf;Sachsen-Anhalt;DE
60000771;Efstratios;FranĂźen;;muž;17.01.1941;76474;Au am Rhein;Baden-WĂĽrttemberg;DE
60008855;Ĺžeyda;Butterbrot;;žena;17.01.1976;54668;Niederweis;Rheinland-Pfalz;DE
60006470;Arturius;Jordens;;muž;17.01.1978;16259;Beiersdorf-Freudenberg Freudenberg;Brandenburg;DE
60001342;Sibylla;Pollog;;žena;17.01.1998;22549;Hamburg Lurup;Hamburg;DE
60007174;Chelton;Caymaz;;muž;17.01.2004;74927;Eschelbronn;Baden-WĂĽrttemberg;DE
60006460;Siraphathr;DĂ¶nges;;muž;17.01.1941;56357;StrĂĽth;Rheinland-Pfalz;DE
60000423;Eliandro;KrĂ¤mmerer;;muž;17.01.1966;39579;Grassau;Sachsen-Anhalt;DE
60008494;Jillian;Komander;;žena;17.01.1984;96047;Bamberg;Bayern;DE
60001754;Haeun;Merzweiler;;žena;17.01.1990;35584;Wetzlar;Hessen;DE
60008229;MĂĽcahit;Hartling;;muž;17.01.2001;38229;Salzgitter Heerte;Niedersachsen;DE
60004515;Jorune;Hironymus;;žena;17.01.1921;98739;Lichte;ThĂĽringen;DE
60009326;Correl;Feiertag;;muž;17.01.1927;2747;Berthelsdorf;Sachsen;DE
60007977;Bao;Poppen;;žena;17.01.1938;7381;DĂ¶britz;ThĂĽringen;DE
60004838;EnaĂ«l;Sedlack;;muž;17.01.1951;52531;Ăśbach-Palenberg;Nordrhein-Westfalen;DE
60009349;Antonov;KalbfuĂź;;muž;17.01.1959;97711;MaĂźbach;Bayern;DE
60000102;Sandrine;WollenschlĂ¤ger;;žena;17.01.1968;19073;Klein Rogahn;Mecklenburg-Vorpommern;DE
60006623;Kaami;Blazej;;muž;17.01.1960;63579;Freigericht;Hessen;DE
60009901;Jovo-BeĹˇo;Koene;;muž;17.01.1975;39646;Oebisfelde;Sachsen-Anhalt;DE
60006874;Floria;Alberts;;žena;17.01.1986;70563;Stuttgart Vaihingen;Baden-WĂĽrttemberg;DE
60006825;Aarao;Pirmann;;muž;17.01.1920;70180;Stuttgart Stuttgart-Mitte;Baden-WĂĽrttemberg;DE
60005265;Hillevie;Rothschuh;;žena;17.01.1932;75428;Illingen;Baden-WĂĽrttemberg;DE
60002649;Lumara;Agsten;;žena;17.01.1945;24395;Stangheck;Schleswig-Holstein;DE
60000672;Yuma;Niemczik;;muž;17.01.1957;54292;Trier;Rheinland-Pfalz;DE
60007886;Cole;Prochaska;;muž;17.01.1958;45896;Gelsenkirchen;Nordrhein-Westfalen;DE
60008968;Hamdan;Horejschi;;muž;17.01.1976;71332;Waiblingen;Baden-WĂĽrttemberg;DE
60003925;Vilde;Liwerenz;;žena;17.01.2004;6198;Wettin;Sachsen-Anhalt;DE
60001158;FlĂłra;von Scharfenort;;žena;17.01.1978;92363;Breitenbrunn;Bayern;DE
60008051;Naum;Aust;;muž;17.01.1980;86579;Waidhofen;Bayern;DE
60007542;Nilay;Wisotzka;;muž;17.01.1987;18233;Kirch Mulsow;Mecklenburg-Vorpommern;DE
60005912;Namnpreet;Stoltzmann;;muž;17.01.2004;66128;SaarbrĂĽcken;Saarland;DE
60002049;Raziel;Tenbusch;;muž;17.02.1931;17506;LĂĽssow;Mecklenburg-Vorpommern;DE
60008359;BÄng;Maahsmann;;muž;17.02.1961;85774;UnterfĂ¶hring;Bayern;DE
60004979;Garikai;Schiestel;;muž;17.02.1982;39291;LĂĽbars;Sachsen-Anhalt;DE
60001752;Phin;SĂ¶ndgerath;;muž;17.02.1988;22149;Hamburg Tonndorf;Hamburg;DE
60006370;Victoria-Sophie;Kleisner;;žena;17.02.1946;6528;Blankenheim;Sachsen-Anhalt;DE
60007274;Ria-Martha;Dreessen;;žena;17.02.1962;54426;Merschbach;Rheinland-Pfalz;DE
60003129;Jurek;Zinsmann;;muž;17.02.1976;98530;Oberstadt;ThĂĽringen;DE
60002148;Saneyo;Zygann;;muž;17.02.1981;38889;Wienrode;Sachsen-Anhalt;DE
60004178;Tizian;Isenbarth;;muž;17.02.1944;89542;Herbrechtingen;Baden-WĂĽrttemberg;DE
60001487;Fabius;Kampschnieder;;muž;17.02.2009;71573;Allmersbach im Tal;Baden-WĂĽrttemberg;DE
60008193;Njuguna;Hennig;;muž;17.02.1934;14913;Herbersdorf;Brandenburg;DE
60009689;Detlef;PĂ¤zolt;;muž;17.02.1948;21423;Drage;Niedersachsen;DE
60003418;Fatih;Jaworski;;muž;17.02.1950;15528;GrĂĽnheide (Mark);Brandenburg;DE
60003446;Elina;StrĂ¶hlein;;žena;17.02.1978;35633;Lahnau;Hessen;DE
60007889;Leif;KaraĂĽzĂĽm;;muž;17.02.1979;80802;MĂĽnchen;Bayern;DE
60003484;Galena;Nickolaus;;žena;17.02.1981;70565;Stuttgart;Baden-WĂĽrttemberg;DE
60007551;OleksĂ¬jovna;SĂ¤ttler;;žena;17.02.1986;89542;Herbrechtingen;Baden-WĂĽrttemberg;DE
60008396;Vladislav;Cloes;;muž;17.02.1999;7338;Leutenberg;ThĂĽringen;DE
60008199;Denahi;Malcomess;;muž;17.02.1925;93482;Pemfling;Bayern;DE
60001313;Imre;Horstkemper;;muž;17.02.1927;74177;Bad Friedrichshall;Baden-WĂĽrttemberg;DE
60009171;Lio;Leferenz;;muž;17.02.1942;95185;Gattendorf;Bayern;DE
60000611;Jarosch;FrĂĽnd;;muž;17.02.1957;56288;Braunshorn;Rheinland-Pfalz;DE
60007646;Kron;Erdelen;;muž;17.02.1970;40589;DĂĽsseldorf;Nordrhein-Westfalen;DE
60009081;Imeni;Togan;;žena;17.02.1928;25852;Bordelum;Schleswig-Holstein;DE
